region_iso,sex,year,e0_actual,model,e0_expected,e0_deficit
IL,Total,2000,78.822573,LE random walk with drift,NA,NA
IL,Total,2000,78.822573,ASDR random walk with drift,NA,NA
IL,Total,2001,79.269944,Lee-Carter,NA,NA
IL,Total,2001,79.269944,LE random walk with drift,NA,NA
IL,Total,2001,79.269944,ASDR random walk with drift,NA,NA
IL,Total,2002,79.292297,Lee-Carter,NA,NA
IL,Total,2002,79.292297,LE random walk with drift,NA,NA
IL,Total,2002,79.292297,ASDR random walk with drift,NA,NA
IL,Total,2003,79.634107,Lee-Carter,NA,NA
IL,Total,2003,79.634107,LE random walk with drift,NA,NA
IL,Total,2003,79.634107,ASDR random walk with drift,NA,NA
IL,Total,2004,80.095109,Lee-Carter,NA,NA
IL,Total,2004,80.095109,LE random walk with drift,NA,NA
IL,Total,2004,80.095109,ASDR random walk with drift,NA,NA
IL,Total,2005,80.200477,Lee-Carter,NA,NA
IL,Total,2005,80.200477,LE random walk with drift,NA,NA
IL,Total,2005,80.200477,ASDR random walk with drift,NA,NA
IL,Total,2006,80.565467,Lee-Carter,NA,NA
IL,Total,2006,80.565467,LE random walk with drift,NA,NA
IL,Total,2006,80.565467,ASDR random walk with drift,NA,NA
IL,Total,2007,80.68702,Lee-Carter,NA,NA
IL,Total,2007,80.68702,LE random walk with drift,NA,NA
IL,Total,2007,80.68702,ASDR random walk with drift,NA,NA
IL,Total,2008,81.027974,Lee-Carter,NA,NA
IL,Total,2008,81.027974,LE random walk with drift,NA,NA
IL,Total,2008,81.027974,ASDR random walk with drift,NA,NA
IL,Total,2009,81.536174,Lee-Carter,NA,NA
IL,Total,2009,81.536174,LE random walk with drift,NA,NA
IL,Total,2009,81.536174,ASDR random walk with drift,NA,NA
IL,Total,2010,81.658228,Lee-Carter,NA,NA
IL,Total,2010,81.658228,LE random walk with drift,NA,NA
IL,Total,2010,81.658228,ASDR random walk with drift,NA,NA
IL,Total,2011,81.70558,Lee-Carter,NA,NA
IL,Total,2011,81.70558,LE random walk with drift,NA,NA
IL,Total,2011,81.70558,ASDR random walk with drift,NA,NA
IL,Total,2012,81.76041,Lee-Carter,NA,NA
IL,Total,2012,81.76041,LE random walk with drift,NA,NA
IL,Total,2012,81.76041,ASDR random walk with drift,NA,NA
IL,Total,2013,82.113395,Lee-Carter,NA,NA
IL,Total,2013,82.113395,LE random walk with drift,NA,NA
IL,Total,2013,82.113395,ASDR random walk with drift,NA,NA
IL,Total,2014,82.269412,Lee-Carter,NA,NA
IL,Total,2014,82.269412,LE random walk with drift,NA,NA
IL,Total,2014,82.269412,ASDR random walk with drift,NA,NA
IL,Total,2015,82.162745,Lee-Carter,NA,NA
IL,Total,2015,82.162745,LE random walk with drift,NA,NA
IL,Total,2015,82.162745,ASDR random walk with drift,NA,NA
IL,Total,2016,82.505514,Lee-Carter,NA,NA
IL,Total,2016,82.505514,LE random walk with drift,NA,NA
IL,Total,2016,82.505514,ASDR random walk with drift,NA,NA
IL,Total,2017,82.465851,Lee-Carter,NA,NA
IL,Total,2017,82.465851,LE random walk with drift,NA,NA
IL,Total,2017,82.465851,ASDR random walk with drift,NA,NA
IL,Total,2018,82.747488,Lee-Carter,NA,NA
IL,Total,2018,82.747488,LE random walk with drift,NA,NA
IL,Total,2018,82.747488,ASDR random walk with drift,NA,NA
IL,Total,2019,82.693267,Lee-Carter,NA,NA
IL,Total,2019,82.693267,LE random walk with drift,NA,NA
IL,Total,2019,82.693267,ASDR random walk with drift,NA,NA
IL,Total,2020,82.425244,Lee-Carter,82.861479,-0.436236
IL,Total,2020,82.425244,LE random walk with drift,82.896988,-0.471744
IL,Total,2020,82.425244,ASDR random walk with drift,82.873957,-0.448713
IL,Total,2021,82.12379,Lee-Carter,82.955342,-0.831552
IL,Total,2021,82.12379,LE random walk with drift,83.100709,-0.976918
IL,Total,2021,82.12379,ASDR random walk with drift,83.05262,-0.92883
IL,Total,2022,82.217859,Lee-Carter,83.056445,-0.838585
IL,Total,2022,82.217859,LE random walk with drift,83.304429,-1.08657
IL,Total,2022,82.217859,ASDR random walk with drift,83.229035,-1.011176
IL,Total,2023,82.580529,Lee-Carter,83.14567,-0.565141
IL,Total,2023,82.580529,LE random walk with drift,83.50815,-0.927622
IL,Total,2023,82.580529,ASDR random walk with drift,83.40321,-0.822682
IL,Total,2024,82.392587,Lee-Carter,83.243598,-0.851011
IL,Total,2024,82.392587,LE random walk with drift,83.711871,-1.319284
IL,Total,2024,82.392587,ASDR random walk with drift,83.575156,-1.182569
IS,Total,2000,79.689758,Lee-Carter,NA,NA
IS,Total,2000,79.689758,LE random walk with drift,NA,NA
IS,Total,2000,79.689758,ASDR random walk with drift,NA,NA
IS,Total,2001,80.684656,Lee-Carter,NA,NA
IS,Total,2001,80.684656,LE random walk with drift,NA,NA
IS,Total,2001,80.684656,ASDR random walk with drift,NA,NA
IS,Total,2002,80.519032,Lee-Carter,NA,NA
IS,Total,2002,80.519032,LE random walk with drift,NA,NA
IS,Total,2002,80.519032,ASDR random walk with drift,NA,NA
IS,Total,2003,81.115803,Lee-Carter,NA,NA
IS,Total,2003,81.115803,LE random walk with drift,NA,NA
IS,Total,2003,81.115803,ASDR random walk with drift,NA,NA
IS,Total,2004,81.024149,Lee-Carter,NA,NA
IS,Total,2004,81.024149,LE random walk with drift,NA,NA
IS,Total,2004,81.024149,ASDR random walk with drift,NA,NA
IS,Total,2005,81.333489,Lee-Carter,NA,NA
IS,Total,2005,81.333489,LE random walk with drift,NA,NA
IS,Total,2005,81.333489,ASDR random walk with drift,NA,NA
IS,Total,2006,81.167693,Lee-Carter,NA,NA
IS,Total,2006,81.167693,LE random walk with drift,NA,NA
IS,Total,2006,81.167693,ASDR random walk with drift,NA,NA
IS,Total,2007,81.316444,Lee-Carter,NA,NA
IS,Total,2007,81.316444,LE random walk with drift,NA,NA
IS,Total,2007,81.316444,ASDR random walk with drift,NA,NA
IS,Total,2008,81.410774,Lee-Carter,NA,NA
IS,Total,2008,81.410774,LE random walk with drift,NA,NA
IS,Total,2008,81.410774,ASDR random walk with drift,NA,NA
IS,Total,2009,81.729238,Lee-Carter,NA,NA
IS,Total,2009,81.729238,LE random walk with drift,NA,NA
IS,Total,2009,81.729238,ASDR random walk with drift,NA,NA
IS,Total,2010,81.83233,Lee-Carter,NA,NA
IS,Total,2010,81.83233,LE random walk with drift,NA,NA
IS,Total,2010,81.83233,ASDR random walk with drift,NA,NA
IS,Total,2011,82.233462,Lee-Carter,NA,NA
IS,Total,2011,82.233462,LE random walk with drift,NA,NA
IS,Total,2011,82.233462,ASDR random walk with drift,NA,NA
IS,Total,2012,82.602909,Lee-Carter,NA,NA
IS,Total,2012,82.602909,LE random walk with drift,NA,NA
IS,Total,2012,82.602909,ASDR random walk with drift,NA,NA
IS,Total,2013,82.012508,Lee-Carter,NA,NA
IS,Total,2013,82.012508,LE random walk with drift,NA,NA
IS,Total,2013,82.012508,ASDR random walk with drift,NA,NA
IS,Total,2014,82.676994,Lee-Carter,NA,NA
IS,Total,2014,82.676994,LE random walk with drift,NA,NA
IS,Total,2014,82.676994,ASDR random walk with drift,NA,NA
IS,Total,2015,82.402272,Lee-Carter,NA,NA
IS,Total,2015,82.402272,LE random walk with drift,NA,NA
IS,Total,2015,82.402272,ASDR random walk with drift,NA,NA
IS,Total,2016,82.096816,Lee-Carter,NA,NA
IS,Total,2016,82.096816,LE random walk with drift,NA,NA
IS,Total,2016,82.096816,ASDR random walk with drift,NA,NA
IS,Total,2017,82.407045,Lee-Carter,NA,NA
IS,Total,2017,82.407045,LE random walk with drift,NA,NA
IS,Total,2017,82.407045,ASDR random walk with drift,NA,NA
IS,Total,2018,82.697185,Lee-Carter,NA,NA
IS,Total,2018,82.697185,LE random walk with drift,NA,NA
IS,Total,2018,82.697185,ASDR random walk with drift,NA,NA
IS,Total,2019,82.916048,Lee-Carter,NA,NA
IS,Total,2019,82.916048,LE random walk with drift,NA,NA
IS,Total,2019,82.916048,ASDR random walk with drift,NA,NA
IS,Total,2020,82.792214,Lee-Carter,82.810698,-0.018484
IS,Total,2020,82.792214,LE random walk with drift,83.085853,-0.293639
IS,Total,2020,82.792214,ASDR random walk with drift,83.048809,-0.256595
IS,Total,2021,82.903141,Lee-Carter,82.884557,0.018584
IS,Total,2021,82.903141,LE random walk with drift,83.255657,-0.352517
IS,Total,2021,82.903141,ASDR random walk with drift,83.188715,-0.285575
IS,Total,2022,82.097165,Lee-Carter,82.956137,-0.858971
IS,Total,2022,82.097165,LE random walk with drift,83.425462,-1.328297
IS,Total,2022,82.097165,ASDR random walk with drift,83.326661,-1.229496
IS,Total,2023,82.371209,Lee-Carter,82.979216,-0.608007
IS,Total,2023,82.371209,LE random walk with drift,83.595267,-1.224057
IS,Total,2023,82.371209,ASDR random walk with drift,83.462704,-1.091495
IS,Total,2024,82.592126,Lee-Carter,83.048568,-0.456442
IS,Total,2024,82.592126,LE random walk with drift,83.765072,-1.172946
IS,Total,2024,82.592126,ASDR random walk with drift,83.596895,-1.004769
IT,Total,2000,NA,Lee-Carter,NA,NA
IT,Total,2000,NA,LE random walk with drift,NA,NA
IT,Total,2000,NA,ASDR random walk with drift,NA,NA
IT,Total,2001,NA,Lee-Carter,NA,NA
IT,Total,2001,NA,LE random walk with drift,NA,NA
IT,Total,2001,NA,ASDR random walk with drift,NA,NA
IT,Total,2002,NA,Lee-Carter,NA,NA
IT,Total,2002,NA,LE random walk with drift,NA,NA
IT,Total,2002,NA,ASDR random walk with drift,NA,NA
IT,Total,2003,NA,Lee-Carter,NA,NA
IT,Total,2003,NA,LE random walk with drift,NA,NA
IT,Total,2003,NA,ASDR random walk with drift,NA,NA
IT,Total,2004,NA,Lee-Carter,NA,NA
IT,Total,2004,NA,LE random walk with drift,NA,NA
IT,Total,2004,NA,ASDR random walk with drift,NA,NA
IT,Total,2005,NA,Lee-Carter,NA,NA
IT,Total,2005,NA,LE random walk with drift,NA,NA
IT,Total,2005,NA,ASDR random walk with drift,NA,NA
IT,Total,2006,NA,Lee-Carter,NA,NA
IT,Total,2006,NA,LE random walk with drift,NA,NA
IT,Total,2006,NA,ASDR random walk with drift,NA,NA
IT,Total,2007,NA,Lee-Carter,NA,NA
IT,Total,2007,NA,LE random walk with drift,NA,NA
IT,Total,2007,NA,ASDR random walk with drift,NA,NA
IT,Total,2008,NA,Lee-Carter,NA,NA
IT,Total,2008,NA,LE random walk with drift,NA,NA
IT,Total,2008,NA,ASDR random walk with drift,NA,NA
IT,Total,2009,NA,Lee-Carter,NA,NA
IT,Total,2009,NA,LE random walk with drift,NA,NA
IT,Total,2009,NA,ASDR random walk with drift,NA,NA
IT,Total,2010,NA,Lee-Carter,NA,NA
IT,Total,2010,NA,LE random walk with drift,NA,NA
IT,Total,2010,NA,ASDR random walk with drift,NA,NA
IT,Total,2011,82.250891,Lee-Carter,NA,NA
IT,Total,2011,82.250891,LE random walk with drift,NA,NA
IT,Total,2011,82.250891,ASDR random walk with drift,NA,NA
IT,Total,2012,82.248064,Lee-Carter,NA,NA
IT,Total,2012,82.248064,LE random walk with drift,NA,NA
IT,Total,2012,82.248064,ASDR random walk with drift,NA,NA
IT,Total,2013,82.651917,Lee-Carter,NA,NA
IT,Total,2013,82.651917,LE random walk with drift,NA,NA
IT,Total,2013,82.651917,ASDR random walk with drift,NA,NA
IT,Total,2014,82.909442,Lee-Carter,NA,NA
IT,Total,2014,82.909442,LE random walk with drift,NA,NA
IT,Total,2014,82.909442,ASDR random walk with drift,NA,NA
IT,Total,2015,82.512603,Lee-Carter,NA,NA
IT,Total,2015,82.512603,LE random walk with drift,NA,NA
IT,Total,2015,82.512603,ASDR random walk with drift,NA,NA
IT,Total,2016,83.049615,Lee-Carter,NA,NA
IT,Total,2016,83.049615,LE random walk with drift,NA,NA
IT,Total,2016,83.049615,ASDR random walk with drift,NA,NA
IT,Total,2017,82.750139,Lee-Carter,NA,NA
IT,Total,2017,82.750139,LE random walk with drift,NA,NA
IT,Total,2017,82.750139,ASDR random walk with drift,NA,NA
IT,Total,2018,83.192943,Lee-Carter,NA,NA
IT,Total,2018,83.192943,LE random walk with drift,NA,NA
IT,Total,2018,83.192943,ASDR random walk with drift,NA,NA
IT,Total,2019,83.351391,Lee-Carter,NA,NA
IT,Total,2019,83.351391,LE random walk with drift,NA,NA
IT,Total,2019,83.351391,ASDR random walk with drift,NA,NA
IT,Total,2020,82.194137,Lee-Carter,83.435646,-1.241509
IT,Total,2020,82.194137,LE random walk with drift,83.488953,-1.294816
IT,Total,2020,82.194137,ASDR random walk with drift,83.483595,-1.289458
IT,Total,2021,82.553914,Lee-Carter,83.593235,-1.039321
IT,Total,2021,82.553914,LE random walk with drift,83.626516,-1.072602
IT,Total,2021,82.553914,ASDR random walk with drift,83.614673,-1.060759
IT,Total,2022,82.703874,Lee-Carter,83.693206,-0.989332
IT,Total,2022,82.703874,LE random walk with drift,83.764078,-1.060204
IT,Total,2022,82.703874,ASDR random walk with drift,83.744603,-1.040729
IT,Total,2023,83.41682,Lee-Carter,83.791648,-0.374828
IT,Total,2023,83.41682,LE random walk with drift,83.90164,-0.484821
IT,Total,2023,83.41682,ASDR random walk with drift,83.873393,-0.456573
IT,Total,2024,83.747427,Lee-Carter,83.888594,-0.141167
IT,Total,2024,83.747427,LE random walk with drift,84.039203,-0.291776
IT,Total,2024,83.747427,ASDR random walk with drift,84.00105,-0.253623
JP,Total,2000,81.215107,Lee-Carter,NA,NA
JP,Total,2000,81.215107,LE random walk with drift,NA,NA
JP,Total,2000,81.215107,ASDR random walk with drift,NA,NA
JP,Total,2001,81.552323,Lee-Carter,NA,NA
JP,Total,2001,81.552323,LE random walk with drift,NA,NA
JP,Total,2001,81.552323,ASDR random walk with drift,NA,NA
JP,Total,2002,81.840647,Lee-Carter,NA,NA
JP,Total,2002,81.840647,LE random walk with drift,NA,NA
JP,Total,2002,81.840647,ASDR random walk with drift,NA,NA
JP,Total,2003,81.906525,Lee-Carter,NA,NA
JP,Total,2003,81.906525,LE random walk with drift,NA,NA
JP,Total,2003,81.906525,ASDR random walk with drift,NA,NA
JP,Total,2004,82.163355,Lee-Carter,NA,NA
JP,Total,2004,82.163355,LE random walk with drift,NA,NA
JP,Total,2004,82.163355,ASDR random walk with drift,NA,NA
JP,Total,2005,82.062216,Lee-Carter,NA,NA
JP,Total,2005,82.062216,LE random walk with drift,NA,NA
JP,Total,2005,82.062216,ASDR random walk with drift,NA,NA
JP,Total,2006,82.427419,Lee-Carter,NA,NA
JP,Total,2006,82.427419,LE random walk with drift,NA,NA
JP,Total,2006,82.427419,ASDR random walk with drift,NA,NA
JP,Total,2007,82.60825,Lee-Carter,NA,NA
JP,Total,2007,82.60825,LE random walk with drift,NA,NA
JP,Total,2007,82.60825,ASDR random walk with drift,NA,NA
JP,Total,2008,82.684648,Lee-Carter,NA,NA
JP,Total,2008,82.684648,LE random walk with drift,NA,NA
JP,Total,2008,82.684648,ASDR random walk with drift,NA,NA
JP,Total,2009,83.034416,Lee-Carter,NA,NA
JP,Total,2009,83.034416,LE random walk with drift,NA,NA
JP,Total,2009,83.034416,ASDR random walk with drift,NA,NA
JP,Total,2010,82.971509,Lee-Carter,NA,NA
JP,Total,2010,82.971509,LE random walk with drift,NA,NA
JP,Total,2010,82.971509,ASDR random walk with drift,NA,NA
JP,Total,2011,82.727932,Lee-Carter,NA,NA
JP,Total,2011,82.727932,LE random walk with drift,NA,NA
JP,Total,2011,82.727932,ASDR random walk with drift,NA,NA
JP,Total,2012,83.224632,Lee-Carter,NA,NA
JP,Total,2012,83.224632,LE random walk with drift,NA,NA
JP,Total,2012,83.224632,ASDR random walk with drift,NA,NA
JP,Total,2013,83.457996,Lee-Carter,NA,NA
JP,Total,2013,83.457996,LE random walk with drift,NA,NA
JP,Total,2013,83.457996,ASDR random walk with drift,NA,NA
JP,Total,2014,83.711291,Lee-Carter,NA,NA
JP,Total,2014,83.711291,LE random walk with drift,NA,NA
JP,Total,2014,83.711291,ASDR random walk with drift,NA,NA
JP,Total,2015,83.947334,Lee-Carter,NA,NA
JP,Total,2015,83.947334,LE random walk with drift,NA,NA
JP,Total,2015,83.947334,ASDR random walk with drift,NA,NA
JP,Total,2016,84.117206,Lee-Carter,NA,NA
JP,Total,2016,84.117206,LE random walk with drift,NA,NA
JP,Total,2016,84.117206,ASDR random walk with drift,NA,NA
JP,Total,2017,84.238906,Lee-Carter,NA,NA
JP,Total,2017,84.238906,LE random walk with drift,NA,NA
JP,Total,2017,84.238906,ASDR random walk with drift,NA,NA
JP,Total,2018,84.358016,Lee-Carter,NA,NA
JP,Total,2018,84.358016,LE random walk with drift,NA,NA
JP,Total,2018,84.358016,ASDR random walk with drift,NA,NA
JP,Total,2019,84.487665,Lee-Carter,NA,NA
JP,Total,2019,84.487665,LE random walk with drift,NA,NA
JP,Total,2019,84.487665,ASDR random walk with drift,NA,NA
JP,Total,2020,84.75103,Lee-Carter,84.677612,0.073419
JP,Total,2020,84.75103,LE random walk with drift,84.659904,0.091126
JP,Total,2020,84.75103,ASDR random walk with drift,84.64637,0.104661
JP,Total,2021,84.614807,Lee-Carter,84.840309,-0.225502
JP,Total,2021,84.614807,LE random walk with drift,84.832144,-0.217337
JP,Total,2021,84.614807,ASDR random walk with drift,84.803763,-0.188955
JP,Total,2022,84.119124,Lee-Carter,85.011017,-0.891892
JP,Total,2022,84.119124,LE random walk with drift,85.004384,-0.88526
JP,Total,2022,84.119124,ASDR random walk with drift,84.959834,-0.84071
JP,Total,2023,84.176171,Lee-Carter,85.191898,-1.015727
JP,Total,2023,84.176171,LE random walk with drift,85.176624,-1.000453
JP,Total,2023,84.176171,ASDR random walk with drift,85.114589,-0.938418
JP,Total,2024,84.16792,Lee-Carter,85.355515,-1.187595
JP,Total,2024,84.16792,LE random walk with drift,85.348864,-1.180944
JP,Total,2024,84.16792,ASDR random walk with drift,85.268032,-1.100112
LT,Total,2000,72.149949,Lee-Carter,NA,NA
LT,Total,2000,72.149949,LE random walk with drift,NA,NA
LT,Total,2000,72.149949,ASDR random walk with drift,NA,NA
LT,Total,2001,71.719941,Lee-Carter,NA,NA
LT,Total,2001,71.719941,LE random walk with drift,NA,NA
LT,Total,2001,71.719941,ASDR random walk with drift,NA,NA
LT,Total,2002,71.847899,Lee-Carter,NA,NA
LT,Total,2002,71.847899,LE random walk with drift,NA,NA
LT,Total,2002,71.847899,ASDR random walk with drift,NA,NA
LT,Total,2003,72.079495,Lee-Carter,NA,NA
LT,Total,2003,72.079495,LE random walk with drift,NA,NA
LT,Total,2003,72.079495,ASDR random walk with drift,NA,NA
LT,Total,2004,72.000949,Lee-Carter,NA,NA
LT,Total,2004,72.000949,LE random walk with drift,NA,NA
LT,Total,2004,72.000949,ASDR random walk with drift,NA,NA
LT,Total,2005,71.242653,Lee-Carter,NA,NA
LT,Total,2005,71.242653,LE random walk with drift,NA,NA
LT,Total,2005,71.242653,ASDR random walk with drift,NA,NA
LT,Total,2006,70.943443,Lee-Carter,NA,NA
LT,Total,2006,70.943443,LE random walk with drift,NA,NA
LT,Total,2006,70.943443,ASDR random walk with drift,NA,NA
LT,Total,2007,70.687342,Lee-Carter,NA,NA
LT,Total,2007,70.687342,LE random walk with drift,NA,NA
LT,Total,2007,70.687342,ASDR random walk with drift,NA,NA
LT,Total,2008,71.688963,Lee-Carter,NA,NA
LT,Total,2008,71.688963,LE random walk with drift,NA,NA
LT,Total,2008,71.688963,ASDR random walk with drift,NA,NA
LT,Total,2009,72.84616,Lee-Carter,NA,NA
LT,Total,2009,72.84616,LE random walk with drift,NA,NA
LT,Total,2009,72.84616,ASDR random walk with drift,NA,NA
LT,Total,2010,73.177491,Lee-Carter,NA,NA
LT,Total,2010,73.177491,LE random walk with drift,NA,NA
LT,Total,2010,73.177491,ASDR random walk with drift,NA,NA
LT,Total,2011,73.613637,Lee-Carter,NA,NA
LT,Total,2011,73.613637,LE random walk with drift,NA,NA
LT,Total,2011,73.613637,ASDR random walk with drift,NA,NA
LT,Total,2012,73.959845,Lee-Carter,NA,NA
LT,Total,2012,73.959845,LE random walk with drift,NA,NA
LT,Total,2012,73.959845,ASDR random walk with drift,NA,NA
LT,Total,2013,74.03394,Lee-Carter,NA,NA
LT,Total,2013,74.03394,LE random walk with drift,NA,NA
LT,Total,2013,74.03394,ASDR random walk with drift,NA,NA
LT,Total,2014,74.617691,Lee-Carter,NA,NA
LT,Total,2014,74.617691,LE random walk with drift,NA,NA
LT,Total,2014,74.617691,ASDR random walk with drift,NA,NA
LT,Total,2015,74.528787,Lee-Carter,NA,NA
LT,Total,2015,74.528787,LE random walk with drift,NA,NA
LT,Total,2015,74.528787,ASDR random walk with drift,NA,NA
LT,Total,2016,74.894758,Lee-Carter,NA,NA
LT,Total,2016,74.894758,LE random walk with drift,NA,NA
LT,Total,2016,74.894758,ASDR random walk with drift,NA,NA
LT,Total,2017,75.77572,Lee-Carter,NA,NA
LT,Total,2017,75.77572,LE random walk with drift,NA,NA
LT,Total,2017,75.77572,ASDR random walk with drift,NA,NA
LT,Total,2018,75.996418,Lee-Carter,NA,NA
LT,Total,2018,75.996418,LE random walk with drift,NA,NA
LT,Total,2018,75.996418,ASDR random walk with drift,NA,NA
LT,Total,2019,76.519694,Lee-Carter,NA,NA
LT,Total,2019,76.519694,LE random walk with drift,NA,NA
LT,Total,2019,76.519694,ASDR random walk with drift,NA,NA
LT,Total,2020,75.232805,Lee-Carter,76.732517,-1.499712
LT,Total,2020,75.232805,LE random walk with drift,76.749681,-1.516876
LT,Total,2020,75.232805,ASDR random walk with drift,76.716148,-1.483343
LT,Total,2021,74.28797,Lee-Carter,77.035667,-2.747697
LT,Total,2021,74.28797,LE random walk with drift,76.979668,-2.691698
LT,Total,2021,74.28797,ASDR random walk with drift,76.910638,-2.622668
LT,Total,2022,75.85494,Lee-Carter,77.339502,-1.484562
LT,Total,2022,75.85494,LE random walk with drift,77.209654,-1.354714
LT,Total,2022,75.85494,ASDR random walk with drift,77.102486,-1.247546
LT,Total,2023,77.445238,Lee-Carter,77.612021,-0.166782
LT,Total,2023,77.445238,LE random walk with drift,77.439641,0.005598
LT,Total,2023,77.445238,ASDR random walk with drift,77.291755,0.153483
LT,Total,2024,77.469631,Lee-Carter,77.888834,-0.419203
LT,Total,2024,77.469631,LE random walk with drift,77.669627,-0.199996
LT,Total,2024,77.469631,ASDR random walk with drift,77.478508,-0.008876
LU,Total,2000,77.697967,Lee-Carter,NA,NA
LU,Total,2000,77.697967,LE random walk with drift,NA,NA
LU,Total,2000,77.697967,ASDR random walk with drift,NA,NA
LU,Total,2001,77.831006,Lee-Carter,NA,NA
LU,Total,2001,77.831006,LE random walk with drift,NA,NA
LU,Total,2001,77.831006,ASDR random walk with drift,NA,NA
LU,Total,2002,77.932273,Lee-Carter,NA,NA
LU,Total,2002,77.932273,LE random walk with drift,NA,NA
LU,Total,2002,77.932273,ASDR random walk with drift,NA,NA
LU,Total,2003,77.752861,Lee-Carter,NA,NA
LU,Total,2003,77.752861,LE random walk with drift,NA,NA
LU,Total,2003,77.752861,ASDR random walk with drift,NA,NA
LU,Total,2004,79.179514,Lee-Carter,NA,NA
LU,Total,2004,79.179514,LE random walk with drift,NA,NA
LU,Total,2004,79.179514,ASDR random walk with drift,NA,NA
LU,Total,2005,79.530021,Lee-Carter,NA,NA
LU,Total,2005,79.530021,LE random walk with drift,NA,NA
LU,Total,2005,79.530021,ASDR random walk with drift,NA,NA
LU,Total,2006,79.356503,Lee-Carter,NA,NA
LU,Total,2006,79.356503,LE random walk with drift,NA,NA
LU,Total,2006,79.356503,ASDR random walk with drift,NA,NA
LU,Total,2007,79.468983,Lee-Carter,NA,NA
LU,Total,2007,79.468983,LE random walk with drift,NA,NA
LU,Total,2007,79.468983,ASDR random walk with drift,NA,NA
LU,Total,2008,80.570979,Lee-Carter,NA,NA
LU,Total,2008,80.570979,LE random walk with drift,NA,NA
LU,Total,2008,80.570979,ASDR random walk with drift,NA,NA
LU,Total,2009,80.70522,Lee-Carter,NA,NA
LU,Total,2009,80.70522,LE random walk with drift,NA,NA
LU,Total,2009,80.70522,ASDR random walk with drift,NA,NA
LU,Total,2010,80.615927,Lee-Carter,NA,NA
LU,Total,2010,80.615927,LE random walk with drift,NA,NA
LU,Total,2010,80.615927,ASDR random walk with drift,NA,NA
LU,Total,2011,80.75629,Lee-Carter,NA,NA
LU,Total,2011,80.75629,LE random walk with drift,NA,NA
LU,Total,2011,80.75629,ASDR random walk with drift,NA,NA
LU,Total,2012,81.142234,Lee-Carter,NA,NA
LU,Total,2012,81.142234,LE random walk with drift,NA,NA
LU,Total,2012,81.142234,ASDR random walk with drift,NA,NA
LU,Total,2013,81.377973,Lee-Carter,NA,NA
LU,Total,2013,81.377973,LE random walk with drift,NA,NA
LU,Total,2013,81.377973,ASDR random walk with drift,NA,NA
LU,Total,2014,81.822809,Lee-Carter,NA,NA
LU,Total,2014,81.822809,LE random walk with drift,NA,NA
LU,Total,2014,81.822809,ASDR random walk with drift,NA,NA
LU,Total,2015,82.018134,Lee-Carter,NA,NA
LU,Total,2015,82.018134,LE random walk with drift,NA,NA
LU,Total,2015,82.018134,ASDR random walk with drift,NA,NA
LU,Total,2016,82.242966,Lee-Carter,NA,NA
LU,Total,2016,82.242966,LE random walk with drift,NA,NA
LU,Total,2016,82.242966,ASDR random walk with drift,NA,NA
LU,Total,2017,81.773864,Lee-Carter,NA,NA
LU,Total,2017,81.773864,LE random walk with drift,NA,NA
LU,Total,2017,81.773864,ASDR random walk with drift,NA,NA
LU,Total,2018,81.947024,Lee-Carter,NA,NA
LU,Total,2018,81.947024,LE random walk with drift,NA,NA
LU,Total,2018,81.947024,ASDR random walk with drift,NA,NA
LU,Total,2019,82.305963,Lee-Carter,NA,NA
LU,Total,2019,82.305963,LE random walk with drift,NA,NA
LU,Total,2019,82.305963,ASDR random walk with drift,NA,NA
LU,Total,2020,81.951091,Lee-Carter,82.598259,-0.647168
LU,Total,2020,81.951091,LE random walk with drift,82.548489,-0.597397
LU,Total,2020,81.951091,ASDR random walk with drift,82.510341,-0.55925
LU,Total,2021,82.450859,Lee-Carter,82.771577,-0.320719
LU,Total,2021,82.450859,LE random walk with drift,82.791015,-0.340156
LU,Total,2021,82.450859,ASDR random walk with drift,82.718521,-0.267662
LU,Total,2022,82.755413,Lee-Carter,82.910115,-0.154702
LU,Total,2022,82.755413,LE random walk with drift,83.033541,-0.278128
LU,Total,2022,82.755413,ASDR random walk with drift,82.924042,-0.168629
LU,Total,2023,83.049494,Lee-Carter,83.019669,0.029826
LU,Total,2023,83.049494,LE random walk with drift,83.276067,-0.226573
LU,Total,2023,83.049494,ASDR random walk with drift,83.126955,-0.07746
LU,Total,2024,83.062026,Lee-Carter,83.167026,-0.105
LU,Total,2024,83.062026,LE random walk with drift,83.518593,-0.456567
LU,Total,2024,83.062026,ASDR random walk with drift,83.327308,-0.265281
LV,Total,2000,70.135076,Lee-Carter,NA,NA
LV,Total,2000,70.135076,LE random walk with drift,NA,NA
LV,Total,2000,70.135076,ASDR random walk with drift,NA,NA
LV,Total,2001,69.867417,Lee-Carter,NA,NA
LV,Total,2001,69.867417,LE random walk with drift,NA,NA
LV,Total,2001,69.867417,ASDR random walk with drift,NA,NA
LV,Total,2002,70.155435,Lee-Carter,NA,NA
LV,Total,2002,70.155435,LE random walk with drift,NA,NA
LV,Total,2002,70.155435,ASDR random walk with drift,NA,NA
LV,Total,2003,70.608333,Lee-Carter,NA,NA
LV,Total,2003,70.608333,LE random walk with drift,NA,NA
LV,Total,2003,70.608333,ASDR random walk with drift,NA,NA
LV,Total,2004,70.904151,Lee-Carter,NA,NA
LV,Total,2004,70.904151,LE random walk with drift,NA,NA
