group,region_iso,region_name_en,year,age_group,e0_cntrb_t_mean,region_ggflag
D Prolonged depression,AT,Austria,2020,0,-0.0379,at
D Prolonged depression,AT,Austria,2020,20,-0.003261,at
D Prolonged depression,AT,Austria,2020,40,-0.026446,at
D Prolonged depression,AT,Austria,2020,60,-0.366689,at
D Prolonged depression,AT,Austria,2020,80,-0.294566,at
D Prolonged depression,AT,Austria,2020,100,0.002716,at
D Prolonged depression,AT,Austria,2020-2024,0,-0.043268,at
D Prolonged depression,AT,Austria,2020-2024,20,-0.069553,at
D Prolonged depression,AT,Austria,2020-2024,40,-0.075564,at
D Prolonged depression,AT,Austria,2020-2024,60,-0.34496,at
D Prolonged depression,AT,Austria,2020-2024,80,-0.29686,at
D Prolonged depression,AT,Austria,2020-2024,100,0.005642,at
D Prolonged depression,AT,Austria,2021,0,-0.015847,at
D Prolonged depression,AT,Austria,2021,20,-0.067526,at
D Prolonged depression,AT,Austria,2021,40,-0.116341,at
D Prolonged depression,AT,Austria,2021,60,-0.503327,at
D Prolonged depression,AT,Austria,2021,80,-0.279278,at
D Prolonged depression,AT,Austria,2021,100,0.007956,at
D Prolonged depression,AT,Austria,2022,0,-0.022581,at
D Prolonged depression,AT,Austria,2022,20,-0.07747,at
D Prolonged depression,AT,Austria,2022,40,-0.084319,at
D Prolonged depression,AT,Austria,2022,60,-0.413198,at
D Prolonged depression,AT,Austria,2022,80,-0.412149,at
D Prolonged depression,AT,Austria,2022,100,0.005595,at
D Prolonged depression,AT,Austria,2023,0,-0.05846,at
D Prolonged depression,AT,Austria,2023,20,-0.083065,at
D Prolonged depression,AT,Austria,2023,40,-0.074018,at
D Prolonged depression,AT,Austria,2023,60,-0.269835,at
D Prolonged depression,AT,Austria,2023,80,-0.267344,at
D Prolonged depression,AT,Austria,2023,100,0.007743,at
D Prolonged depression,AT,Austria,2024,0,-0.084607,at
D Prolonged depression,AT,Austria,2024,20,-0.121124,at
D Prolonged depression,AT,Austria,2024,40,-0.078744,at
D Prolonged depression,AT,Austria,2024,60,-0.180687,at
D Prolonged depression,AT,Austria,2024,80,-0.218313,at
D Prolonged depression,AT,Austria,2024,100,0.004559,at
D Prolonged depression,FR,France,2020,0,-0.009841,fr
D Prolonged depression,FR,France,2020,20,-0.019792,fr
D Prolonged depression,FR,France,2020,40,0.017937,fr
D Prolonged depression,FR,France,2020,60,-0.376842,fr
D Prolonged depression,FR,France,2020,80,-0.334537,fr
D Prolonged depression,FR,France,2020,100,-0.002247,fr
D Prolonged depression,FR,France,2020-2024,0,-0.067689,fr
D Prolonged depression,FR,France,2020-2024,20,-0.069272,fr
D Prolonged depression,FR,France,2020-2024,40,0.032544,fr
D Prolonged depression,FR,France,2020-2024,60,-0.451029,fr
D Prolonged depression,FR,France,2020-2024,80,-0.176213,fr
D Prolonged depression,FR,France,2020-2024,100,-0.012065,fr
D Prolonged depression,FR,France,2021,0,-0.043248,fr
D Prolonged depression,FR,France,2021,20,-0.056127,fr
D Prolonged depression,FR,France,2021,40,0.026813,fr
D Prolonged depression,FR,France,2021,60,-0.553138,fr
D Prolonged depression,FR,France,2021,80,-0.166039,fr
D Prolonged depression,FR,France,2021,100,-0.011245,fr
D Prolonged depression,FR,France,2022,0,-0.086002,fr
D Prolonged depression,FR,France,2022,20,-0.093905,fr
D Prolonged depression,FR,France,2022,40,0.010116,fr
D Prolonged depression,FR,France,2022,60,-0.557302,fr
D Prolonged depression,FR,France,2022,80,-0.26332,fr
D Prolonged depression,FR,France,2022,100,-0.013685,fr
D Prolonged depression,FR,France,2023,0,-0.087536,fr
D Prolonged depression,FR,France,2023,20,-0.088146,fr
D Prolonged depression,FR,France,2023,40,0.058501,fr
D Prolonged depression,FR,France,2023,60,-0.402207,fr
D Prolonged depression,FR,France,2023,80,-0.051384,fr
D Prolonged depression,FR,France,2023,100,-0.015246,fr
D Prolonged depression,FR,France,2024,0,-0.115153,fr
D Prolonged depression,FR,France,2024,20,-0.090022,fr
D Prolonged depression,FR,France,2024,40,0.051153,fr
D Prolonged depression,FR,France,2024,60,-0.371024,fr
D Prolonged depression,FR,France,2024,80,-0.041006,fr
D Prolonged depression,FR,France,2024,100,-0.01559,fr
D Prolonged depression,GB-NIR,Northern Ireland,2020,0,0.007418,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020,20,-0.051244,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020,40,-0.098305,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020,60,-0.521166,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020,80,-0.370974,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020,100,-0.002462,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020-2024,0,6.63e-4,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020-2024,20,0.00537,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020-2024,40,-0.174369,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020-2024,60,-0.54461,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020-2024,80,-0.280017,gb
D Prolonged depression,GB-NIR,Northern Ireland,2020-2024,100,-0.004478,gb
D Prolonged depression,GB-NIR,Northern Ireland,2021,0,-0.03261,gb
D Prolonged depression,GB-NIR,Northern Ireland,2021,20,-0.126501,gb
D Prolonged depression,GB-NIR,Northern Ireland,2021,40,-0.223953,gb
D Prolonged depression,GB-NIR,Northern Ireland,2021,60,-0.557587,gb
D Prolonged depression,GB-NIR,Northern Ireland,2021,80,-0.286786,gb
D Prolonged depression,GB-NIR,Northern Ireland,2021,100,-0.002455,gb
D Prolonged depression,GB-NIR,Northern Ireland,2022,0,-0.046511,gb
D Prolonged depression,GB-NIR,Northern Ireland,2022,20,0.137335,gb
D Prolonged depression,GB-NIR,Northern Ireland,2022,40,-0.098945,gb
D Prolonged depression,GB-NIR,Northern Ireland,2022,60,-0.483782,gb
D Prolonged depression,GB-NIR,Northern Ireland,2022,80,-0.248448,gb
D Prolonged depression,GB-NIR,Northern Ireland,2022,100,-0.005638,gb
D Prolonged depression,GB-NIR,Northern Ireland,2023,0,0.068289,gb
D Prolonged depression,GB-NIR,Northern Ireland,2023,20,0.144047,gb
D Prolonged depression,GB-NIR,Northern Ireland,2023,40,-0.119426,gb
D Prolonged depression,GB-NIR,Northern Ireland,2023,60,-0.462198,gb
D Prolonged depression,GB-NIR,Northern Ireland,2023,80,-0.258779,gb
D Prolonged depression,GB-NIR,Northern Ireland,2023,100,-0.005779,gb
D Prolonged depression,GB-NIR,Northern Ireland,2024,0,0.004068,gb
D Prolonged depression,GB-NIR,Northern Ireland,2024,20,-0.069676,gb
D Prolonged depression,GB-NIR,Northern Ireland,2024,40,-0.331283,gb
D Prolonged depression,GB-NIR,Northern Ireland,2024,60,-0.695314,gb
D Prolonged depression,GB-NIR,Northern Ireland,2024,80,-0.228568,gb
D Prolonged depression,GB-NIR,Northern Ireland,2024,100,-0.004805,gb
D Prolonged depression,IL,Israel,2020,0,0.101299,il
D Prolonged depression,IL,Israel,2020,20,-0.045344,il
D Prolonged depression,IL,Israel,2020,40,-0.015612,il
D Prolonged depression,IL,Israel,2020,60,-0.224474,il
D Prolonged depression,IL,Israel,2020,80,-0.294266,il
D Prolonged depression,IL,Israel,2020,100,-0.005541,il
D Prolonged depression,IL,Israel,2020-2024,0,0.042038,il
D Prolonged depression,IL,Israel,2020-2024,20,-0.184373,il
D Prolonged depression,IL,Israel,2020-2024,40,-0.016509,il
D Prolonged depression,IL,Israel,2020-2024,60,-0.255383,il
D Prolonged depression,IL,Israel,2020-2024,80,-0.491112,il
D Prolonged depression,IL,Israel,2020-2024,100,-0.005313,il
D Prolonged depression,IL,Israel,2021,0,0.018885,il
D Prolonged depression,IL,Israel,2021,20,-0.099536,il
D Prolonged depression,IL,Israel,2021,40,-0.064578,il
D Prolonged depression,IL,Israel,2021,60,-0.354609,il
D Prolonged depression,IL,Israel,2021,80,-0.443874,il
D Prolonged depression,IL,Israel,2021,100,-0.005306,il
D Prolonged depression,IL,Israel,2022,0,0.023209,il
D Prolonged depression,IL,Israel,2022,20,-0.090677,il
D Prolonged depression,IL,Israel,2022,40,-0.005563,il
D Prolonged depression,IL,Israel,2022,60,-0.29946,il
D Prolonged depression,IL,Israel,2022,80,-0.647878,il
D Prolonged depression,IL,Israel,2022,100,-0.004918,il
D Prolonged depression,IL,Israel,2023,0,0.045323,il
D Prolonged depression,IL,Israel,2023,20,-0.423108,il
D Prolonged depression,IL,Israel,2023,40,-0.001243,il
D Prolonged depression,IL,Israel,2023,60,-0.073323,il
D Prolonged depression,IL,Israel,2023,80,-0.392905,il
D Prolonged depression,IL,Israel,2023,100,-0.004539,il
D Prolonged depression,IL,Israel,2024,0,0.025162,il
D Prolonged depression,IL,Israel,2024,20,-0.253413,il
D Prolonged depression,IL,Israel,2024,40,0.002678,il
D Prolonged depression,IL,Israel,2024,60,-0.318646,il
D Prolonged depression,IL,Israel,2024,80,-0.651379,il
D Prolonged depression,IL,Israel,2024,100,-0.005224,il
D Prolonged depression,NL,Netherlands,2020,0,-0.052787,nl
D Prolonged depression,NL,Netherlands,2020,20,-0.039575,nl
D Prolonged depression,NL,Netherlands,2020,40,-0.017882,nl
D Prolonged depression,NL,Netherlands,2020,60,-0.38332,nl
D Prolonged depression,NL,Netherlands,2020,80,-0.366556,nl
D Prolonged depression,NL,Netherlands,2020,100,-0.001069,nl
D Prolonged depression,NL,Netherlands,2020-2024,0,-0.056792,nl
D Prolonged depression,NL,Netherlands,2020-2024,20,-0.067146,nl
D Prolonged depression,NL,Netherlands,2020-2024,40,-0.091531,nl
D Prolonged depression,NL,Netherlands,2020-2024,60,-0.440029,nl
D Prolonged depression,NL,Netherlands,2020-2024,80,-0.345206,nl
D Prolonged depression,NL,Netherlands,2020-2024,100,-0.001581,nl
D Prolonged depression,NL,Netherlands,2021,0,-0.029751,nl
D Prolonged depression,NL,Netherlands,2021,20,-0.062673,nl
D Prolonged depression,NL,Netherlands,2021,40,-0.122197,nl
D Prolonged depression,NL,Netherlands,2021,60,-0.536807,nl
D Prolonged depression,NL,Netherlands,2021,80,-0.331858,nl
D Prolonged depression,NL,Netherlands,2021,100,-5.53e-4,nl
D Prolonged depression,NL,Netherlands,2022,0,-0.055447,nl
D Prolonged depression,NL,Netherlands,2022,20,-0.06093,nl
D Prolonged depression,NL,Netherlands,2022,40,-0.125824,nl
D Prolonged depression,NL,Netherlands,2022,60,-0.42643,nl
D Prolonged depression,NL,Netherlands,2022,80,-0.33198,nl
D Prolonged depression,NL,Netherlands,2022,100,-0.001885,nl
D Prolonged depression,NL,Netherlands,2023,0,-0.079128,nl
D Prolonged depression,NL,Netherlands,2023,20,-0.078033,nl
D Prolonged depression,NL,Netherlands,2023,40,-0.07943,nl
D Prolonged depression,NL,Netherlands,2023,60,-0.42863,nl
D Prolonged depression,NL,Netherlands,2023,80,-0.332768,nl
D Prolonged depression,NL,Netherlands,2023,100,-0.002351,nl
D Prolonged depression,NL,Netherlands,2024,0,-0.068891,nl
D Prolonged depression,NL,Netherlands,2024,20,-0.093169,nl
D Prolonged depression,NL,Netherlands,2024,40,-0.113781,nl
D Prolonged depression,NL,Netherlands,2024,60,-0.431278,nl
D Prolonged depression,NL,Netherlands,2024,80,-0.36044,nl
D Prolonged depression,NL,Netherlands,2024,100,-0.0018,nl
D Prolonged depression,PT,Portugal,2020,0,-0.02076,pt
D Prolonged depression,PT,Portugal,2020,20,-0.10864,pt
D Prolonged depression,PT,Portugal,2020,40,-0.050122,pt
D Prolonged depression,PT,Portugal,2020,60,-0.398294,pt
D Prolonged depression,PT,Portugal,2020,80,-0.324168,pt
D Prolonged depression,PT,Portugal,2020,100,-0.001839,pt
D Prolonged depression,PT,Portugal,2020-2024,0,-0.073185,pt
D Prolonged depression,PT,Portugal,2020-2024,20,-0.146257,pt
D Prolonged depression,PT,Portugal,2020-2024,40,-0.010653,pt
D Prolonged depression,PT,Portugal,2020-2024,60,-0.378869,pt
D Prolonged depression,PT,Portugal,2020-2024,80,-0.274768,pt
D Prolonged depression,PT,Portugal,2020-2024,100,-0.002402,pt
D Prolonged depression,PT,Portugal,2021,0,-0.041493,pt
D Prolonged depression,PT,Portugal,2021,20,-0.117914,pt
D Prolonged depression,PT,Portugal,2021,40,-0.064015,pt
D Prolonged depression,PT,Portugal,2021,60,-0.518739,pt
D Prolonged depression,PT,Portugal,2021,80,-0.347773,pt
D Prolonged depression,PT,Portugal,2021,100,-0.001766,pt
D Prolonged depression,PT,Portugal,2022,0,-0.097353,pt
D Prolonged depression,PT,Portugal,2022,20,-0.145389,pt
D Prolonged depression,PT,Portugal,2022,40,-0.030023,pt
D Prolonged depression,PT,Portugal,2022,60,-0.402936,pt
D Prolonged depression,PT,Portugal,2022,80,-0.363091,pt
D Prolonged depression,PT,Portugal,2022,100,-0.005242,pt
D Prolonged depression,PT,Portugal,2023,0,-0.11014,pt
D Prolonged depression,PT,Portugal,2023,20,-0.170205,pt
D Prolonged depression,PT,Portugal,2023,40,0.026256,pt
D Prolonged depression,PT,Portugal,2023,60,-0.303823,pt
D Prolonged depression,PT,Portugal,2023,80,-0.161232,pt
D Prolonged depression,PT,Portugal,2023,100,-0.002365,pt
D Prolonged depression,PT,Portugal,2024,0,-0.096394,pt
D Prolonged depression,PT,Portugal,2024,20,-0.189405,pt
D Prolonged depression,PT,Portugal,2024,40,0.065445,pt
D Prolonged depression,PT,Portugal,2024,60,-0.274083,pt
D Prolonged depression,PT,Portugal,2024,80,-0.163195,pt
D Prolonged depression,PT,Portugal,2024,100,3.11e-4,pt
